profile_pic,biography,follows_count,followed_by_count,ff_ratio,media_count,is_private,is_verified,is_business_account,is_joined_recently,highlight_reel_count,connected_fb_page,average_likes,max_likes,min_likes,std_likes,var_likes,skw_likes,average_comments,max_comments,min_comments,std_comments,var_comments,skw_comments,mean_time_between_posts,max_time_between_posts,min_time_between_posts,std_time_between_posts,var_time_between_posts,skw_time_between_posts,real_account
True,True,834,482,0.577245508982036,46,False,False,False,False,6,False,56.88,148.0,21.0,27.872208380392106,776.86,1.6716001682409014,1.56,7.0,0.0,1.938212234680884,3.7566666666666664,1.44926341083475,2517026.0416666665,10213370.0,56982.0,2818634.658802957,7944701339805.26,1.485353399807552,True
True,False,294,313,1.0610169491525423,27,True,False,False,False,0,False,,,,,,,,,,,,,,,,,,,True
True,True,35,196987,5471.861111111111,1497,False,False,True,False,2,False,9181.48,19492.0,3349.0,4341.500672962442,18848628.093333334,0.7182244203077629,30.76,185.0,1.0,39.000299144151874,1521.0233333333333,2.9218985713143812,12237.416666666666,57969.0,3549.0,15676.286982508678,245745973.55797103,2.274464031387192,True
True,True,210,370,1.7535545023696681,8,False,False,False,False,4,False,77.375,119.0,29.0,35.67286884214068,1272.5535714285713,0.0001453971936104058,6.75,16.0,0.0,6.2048368229954285,38.5,0.2891248461919822,5830525.428571428,13112690.0,359997.0,4902765.829060024,24037112774598.62,0.40076383549307837,True
True,False,183,282,1.5326086956521738,90,False,False,True,False,0,False,21.92,33.0,11.0,6.337191807101943,40.16,0.08744638657447439,0.08,1.0,0.0,0.27688746209726917,0.07666666666666667,3.0962810792528406,406852.6666666667,1633644.0,86098.0,405063.22925071156,164076219691.0145,2.3735101623872574,True
True,False,662,179,0.26998491704374056,232,True,False,False,False,0,False,,,,,,,,,,,,,,,,,,,True
True,True,326,1479,4.522935779816514,79,False,False,True,False,2,False,58.08,109.0,22.0,22.950889597863814,526.7433333333333,0.4819059456665462,2.12,6.0,0.0,1.7869900204906948,3.1933333333333334,0.5318394516967243,1389586.625,7779864.0,68.0,2422178.3737556105,5866948074289.375,1.7301915247882211,True
True,False,307,329,1.0681818181818181,36,False,False,False,False,1,False,35.56,58.0,13.0,12.942436658785187,167.50666666666666,-0.17984231325957278,1.24,7.0,0.0,1.8991226044325487,3.6066666666666665,1.5852509386823395,4029037.7916666665,25050188.0,264197.0,5462684.143568052,29840918052389.824,2.6267175367163276,True
True,False,471,195,0.413135593220339,5,True,False,False,False,0,False,,,,,,,,,,,,,,,,,,,True
True,True,622,1342,2.154093097913323,190,False,False,True,False,3,False,,,,,,,,,,,,,,,,,,,True
True,False,142,121,0.8461538461538461,1,False,False,False,False,0,False,15.0,15.0,15.0,,,0.0,0.0,0.0,0.0,,,0.0,,,,,,,True
True,True,585,5216,8.901023890784982,166,False,False,False,False,1,False,,,,,,,,,,,,,,,,,,,True
True,True,634,153598,241.88661417322834,2848,False,True,True,False,6,False,2855.04,8794.0,753.0,2237.2164900459084,5005137.623333333,1.3153226112560608,19.84,89.0,2.0,22.23300849337909,494.3066666666666,1.908044994939904,43838.791666666664,226313.0,5287.0,50405.43408763986,2540707785.563406,2.044190064924592,True
True,True,998,510,0.5105105105105106,1249,False,False,False,False,2,False,20.52,50.0,10.0,8.515280382935138,72.51,1.7129491647728123,1.24,4.0,0.0,1.267543556122103,1.6066666666666667,0.5406505460797845,194028.5,774223.0,153.0,202012.8567372147,40809194287.13043,1.5486209450198374,True
True,True,860,768,0.89198606271777,545,False,False,False,False,6,False,,,,,,,,,,,,,,,,,,,True
True,True,372,1895,5.080428954423592,34,False,False,True,False,1,False,,,,,,,,,,,,,,,,,,,True
True,True,866,471,0.5432525951557093,202,True,False,False,False,0,False,,,,,,,,,,,,,,,,,,,True
True,False,238,51,0.21338912133891214,4,True,False,False,False,0,False,,,,,,,,,,,,,,,,,,,True
True,False,145,145,0.9931506849315068,22,True,False,False,False,0,False,,,,,,,,,,,,,,,,,,,True
True,False,137,397,2.8768115942028984,55,False,False,False,False,1,False,,,,,,,,,,,,,,,,,,,True
True,True,835,1185,1.417464114832536,924,False,False,False,False,3,False,76.12,145.0,40.0,27.692237179397406,766.86,1.0755173411239325,4.76,13.0,2.0,2.2781571499789033,5.1899999999999995,2.2444334808652715,475242.375,3389641.0,20.0,893907.3767218407,799070398157.7228,2.371919525543634,True
True,True,1923,6256,3.2515592515592515,129,False,False,True,False,18,False,62.6,216.0,15.0,41.49096287144949,1721.5,2.1172280595772204,0.6,7.0,0.0,1.5000000000000002,2.2500000000000004,3.432309701307294,270029.4166666667,860108.0,99.0,233658.93071087456,54596495900.94927,0.6834932129848033,True
True,False,312,243,0.7763578274760383,10,True,False,False,False,0,False,,,,,,,,,,,,,,,,,,,True
True,False,490,203,0.4134419551934827,21,True,False,False,False,0,False,,,,,,,,,,,,,,,,,,,True
True,True,429,1691,3.932558139534884,651,False,False,True,False,31,False,105.6,179.0,45.0,40.519542610120034,1641.8333333333333,0.3280395553356921,2.12,7.0,0.0,2.223360819420306,4.943333333333333,0.6355052704511913,205399.58333333334,532788.0,30953.0,157473.68161804238,24797960402.340576,0.824985390058305,True
True,False,398,313,0.7844611528822055,23,False,False,False,False,0,False,35.34782608695652,61.0,10.0,13.199892202218836,174.23715415019763,0.07960156492535912,1.565217391304348,6.0,0.0,1.5322617553657476,2.347826086956522,1.4632487141191917,2349483.0454545454,15695114.0,1157.0,4177258.1090238346,17449485309405.38,2.532888528433843,True
True,True,1892,22860,12.07606973058637,913,False,False,False,False,0,False,,,,,,,,,,,,,,,,,,,True
True,True,1183,607979,513.495777027027,3739,False,True,False,False,10,False,16600.0,34001.0,6431.0,6714.2695991447945,45081416.25,0.9037352170156975,122.92,358.0,24.0,71.23313835568386,5074.16,1.5929471174138075,86915.29166666667,181393.0,17073.0,36417.18567365541,1326211412.3894928,0.9597740254828656,True
True,True,676,56794,83.890694239291,156,False,True,True,False,0,False,4245.08,17354.0,425.0,4517.116289920669,20404339.576666668,1.722325253789416,265.12,1554.0,14.0,410.99688968815,168918.44333333336,1.964457783703582,1198990.5416666667,3436088.0,113470.0,909334.0885762876,826888484646.8677,0.91142061107103,True
True,True,229,434,1.8869565217391304,366,False,False,False,False,1,False,29.44,71.0,15.0,14.186495926290844,201.2566666666667,1.423518830044642,0.4,4.0,0.0,1.118033988749895,1.2500000000000002,2.446494090189742,656791.2916666666,9685840.0,28.0,2029933.5825597516,4120630349603.868,3.9407676179715243,True
True,True,489,992,2.024489795918367,338,False,False,True,False,11,False,112.64,194.0,47.0,41.87170882588863,1753.24,0.2622335720245278,1.68,4.0,0.0,1.676305461424021,2.81,0.4113321246592477,564284.0416666666,1963831.0,160711.0,416344.7037328438,173342912326.3895,1.8850227399070196,True
True,False,1142,6049,5.292213473315836,671,False,False,True,False,13,False,215.4,287.0,117.0,50.056634591896675,2505.6666666666665,-0.4327525288844214,3.24,18.0,0.0,4.095526014242045,16.773333333333333,2.245787976826109,230639.70833333334,526952.0,52931.0,146963.18760876352,21598178512.12862,0.5661475204060971,True
True,True,239,678,2.825,0,False,False,False,False,0,False,,,,,,,,,,,,,,,,,,,True
True,True,430,18060,41.90255220417633,626,False,False,True,False,3,False,1238.36,2998.0,508.0,495.2824009256403,245304.65666666668,1.9661822261156485,9.4,63.0,1.0,12.107160415776002,146.58333333333334,3.6936448097192334,1259539.3333333333,3345198.0,170329.0,934583.7081326715,873446707507.0145,0.5506752177659975,True
True,True,863,1593,1.84375,121,False,False,False,False,1,False,,,,,,,,,,,,,,,,,,,True
True,False,95,471,4.90625,2,False,False,False,False,0,False,18.0,20.0,16.0,2.8284271247461903,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1067651.0,1067651.0,1067651.0,,,0.0,True
True,True,379,1205,3.1710526315789473,49,True,False,False,False,0,False,255.12,475.0,132.0,80.86270256840706,6538.776666666667,0.5875549071660967,21.92,45.0,4.0,12.030932355114185,144.74333333333334,0.3592196770459346,3430008.375,12432499.0,343312.0,2956376.0138749164,8740159135414.94,1.4363635966794783,True
True,True,1104,474,0.4289592760180995,538,True,False,False,False,0,False,,,,,,,,,,,,,,,,,,,True
True,True,433,1634,3.7649769585253456,52,True,False,False,False,0,False,,,,,,,,,,,,,,,,,,,True
True,True,291,116665,399.53767123287673,1491,False,False,False,False,11,False,,,,,,,,,,,,,,,,,,,True
True,True,62,744794,11822.126984126984,3291,False,False,True,False,7,False,48217.24,84396.0,14685.0,18415.17298380152,339118596.0233333,0.46031063896425894,155.4,1112.0,23.0,230.6140354213796,53182.833333333336,3.3087731708109596,45976.583333333336,90212.0,4602.0,26391.30211446759,696500827.2971015,-0.04273159672043478,True
True,False,691,603,0.8713872832369942,41,False,False,False,False,0,False,39.4,110.0,6.0,22.505554869853796,506.49999999999994,1.1427235365707848,1.36,13.0,0.0,2.6907248094147422,7.240000000000001,3.431986499575493,5206507.875,23927367.0,92.0,7231548.236192232,52295289892374.984,1.6300126560502273,True
True,True,347,794,2.281609195402299,116,True,False,False,False,0,False,,,,,,,,,,,,,,,,,,,True
True,True,7158,9758,1.3630395306607068,1394,False,False,True,False,3,False,1198.44,2049.0,788.0,298.5840306066842,89152.42333333334,0.7747336350385103,111.2,219.0,26.0,50.79205974690664,2579.8333333333335,0.09703857451865672,194101.70833333334,434368.0,2444.0,128664.21507213505,16554480240.128624,0.3207448824884535,True
True,False,91,101,1.0978260869565217,49,True,False,False,False,0,False,,,,,,,,,,,,,,,,,,,True
True,True,386,141,0.3643410852713178,204,True,False,False,False,0,False,,,,,,,,,,,,,,,,,,,True
True,True,1339,1914,1.4283582089552238,3355,False,False,False,False,65,False,9.52,20.0,2.0,5.767148342118485,33.26,0.4563139679191978,0.6,4.0,0.0,1.118033988749895,1.25,1.935286369851587,37163.25,181779.0,394.0,52092.028408134705,2713579423.673913,1.5796755687000288,True
True,True,774,602,0.7767741935483871,321,False,False,False,False,2,False,78.52,108.0,40.0,16.750920372723805,280.59333333333336,-0.254836251783002,3.4,27.0,0.0,5.619905100029122,31.583333333333336,3.124906523708453,1364406.9166666667,4226690.0,24241.0,960569.0417869353,922692884039.471,1.1081683914452594,True
True,True,1707,281923,165.06030444964873,2074,False,True,True,False,6,False,4777.2,19786.0,431.0,3960.989386083566,15689436.916666664,2.4046020716237315,13.88,82.0,2.0,17.424408167854654,303.61,2.7850624311596675,50390.166666666664,91900.0,6440.0,34637.897363972625,1199783933.7971015,-0.22386918111392837,True
True,False,212,203,0.9530516431924883,46,True,False,False,False,0,False,,,,,,,,,,,,,,,,,,,True
True,True,435,39356,90.26605504587155,906,False,False,False,False,14,False,2645.08,5561.0,435.0,1245.0556185702442,1550163.4933333334,0.5286682285610044,23.0,116.0,0.0,28.75326068465975,826.75,2.4199415942799036,32308.916666666668,74366.0,7921.0,22580.98346708087,509900814.3405797,0.4712849527487339,True
True,True,897,9334,10.394209354120267,694,False,False,True,False,6,False,941.08,1487.0,445.0,294.60113147553704,86789.82666666666,0.1804521307320175,29.16,65.0,3.0,16.816856622647013,282.8066666666667,0.5517186577695582,423896.8333333333,6227561.0,37823.0,1244089.8531008842,1547759562588.5798,4.495713804296261,True
True,True,693,131,0.18876080691642652,84,False,False,False,False,6,False,,,,,,,,,,,,,,,,,,,True
True,True,482,934,1.9337474120082816,92,False,False,True,False,0,False,,,,,,,,,,,,,,,,,,,True
True,True,656,736,1.1202435312024352,34,False,False,True,False,0,False,70.88,185.0,18.0,54.38161454021019,2957.36,0.944757748106212,3.52,9.0,0.0,3.216105305075276,10.343333333333334,0.6599422549276203,5821737.75,44599732.0,66134.0,9185587.23933743,84375012931478.62,3.339671476905402,True
True,True,783,638,0.8137755102040817,46,True,False,False,False,0,False,,,,,,,,,,,,,,,,,,,True
True,True,584,1613,2.7572649572649572,1323,False,False,False,False,32,False,79.44,141.0,49.0,20.44928686613138,418.17333333333335,1.1774832567413087,3.88,13.0,0.0,3.5744463440743752,12.776666666666667,0.9771961786281834,201357.04166666666,431815.0,84411.0,96255.31877815971,9265086393.085144,1.0146559104477848,True
True,True,432,585,1.3510392609699768,239,True,False,False,False,0,False,,,,,,,,,,,,,,,,,,,True
True,True,301,562,1.8609271523178808,384,True,False,False,False,0,False,,,,,,,,,,,,,,,,,,,True
True,True,1236,4704,3.8027485852869845,1120,False,False,False,False,9,False,151.8,312.0,74.0,72.51321718601835,5258.166666666667,1.2338668120115328,4.72,30.0,0.0,6.810041605355042,46.37666666666667,2.3103789868307967,854619.1666666666,3395879.0,259.0,1030963.3874754009,1062885506314.7537,1.1853062708307418,True
True,True,838,22443,26.749702026221694,1041,False,False,True,False,8,False,920.72,2134.0,305.0,436.05958308469724,190147.96,0.8725866779752062,33.4,106.0,2.0,29.110421959612104,847.4166666666666,1.096325088295491,126672.125,390631.0,5010.0,105733.52110204157,11179577484.63587,0.8944480503877357,True
True,True,196,2444,12.406091370558375,476,False,False,True,False,24,False,26.6,47.0,14.0,8.241156876717412,67.91666666666667,0.6362104655383231,0.16,2.0,0.0,0.47258156262526085,0.22333333333333333,2.951335561426469,100945.66666666667,191560.0,8.0,52342.37107874391,2739723810.1449275,0.24397681239815894,True
True,True,645,826,1.278637770897833,207,True,False,False,False,0,False,,,,,,,,,,,,,,,,,,,True
True,True,1150,403,0.3501303214596003,66,False,False,True,False,0,False,45.88,76.0,19.0,16.773789077009404,281.36,0.1076780746497073,1.4,6.0,0.0,1.5275252316519465,2.333333333333333,1.3028985543230696,1619221.0416666667,7742255.0,68826.0,1946358.6502105943,3788311995249.6064,1.8990404992080279,True
True,True,1052,544,0.51661918328585,217,True,False,False,False,0,False,,,,,,,,,,,,,,,,,,,True
True,True,291,373,1.2773972602739727,493,False,False,False,False,7,False,17.24,37.0,7.0,8.048188201908136,64.77333333333333,0.5611053124142915,0.84,5.0,0.0,1.34412301024373,1.8066666666666666,1.6621563046424706,701870.0833333334,3246887.0,233.0,923753.9626432587,853321383499.1232,1.6776388735521313,True
True,True,2667,7459,2.795727136431784,335,False,False,True,False,9,False,154.0,416.0,30.0,96.6087470159923,9333.25,0.8706768401368546,4.2,23.0,0.0,5.567764362830022,31.000000000000004,1.8292453641877275,1052057.1666666667,4187048.0,92585.0,1125347.5683397306,1266407149568.1448,1.3285575386667148,True
True,True,1703,2179,1.278755868544601,419,False,False,False,False,11,False,,,,,,,,,,,,,,,,,,,True
True,False,585,321,0.5477815699658704,0,True,False,False,False,0,False,,,,,,,,,,,,,,,,,,,True
True,True,1606,323,0.20099564405724954,84,False,False,False,False,0,False,57.8,87.0,33.0,15.058220346375597,226.75,0.058616655277439096,2.04,7.0,0.0,1.8138357147217055,3.29,0.8374963116010424,1396135.875,3815488.0,96285.0,1195643.9118388237,1429564363917.2446,0.7357367788178376,True
True,True,1907,5313,2.7845911949685536,431,False,False,True,False,13,False,345.36,1137.0,29.0,244.95456721604518,60002.74,1.4167859780247505,17.36,78.0,0.0,20.305746313133465,412.3233333333333,2.0604653958515797,464752.9166666667,2770984.0,10211.0,713858.8073447333,509594396823.645,2.5554762624438316,True
True,True,510,879,1.720156555772994,321,False,False,True,False,9,False,72.84,129.0,35.0,28.901672385290556,835.3066666666667,0.6369445630454251,1.56,11.0,0.0,2.785079292707241,7.756666666666666,2.261558676943354,839138.5,2894664.0,2687.0,908038.861184725,824534573421.6522,1.046943123359856,True
True,True,877,3850,4.38496583143508,56,False,False,True,False,3,False,,,,,,,,,,,,,,,,,,,True
True,True,102,24793,240.70873786407768,425,False,False,True,False,8,False,303.24,1022.0,83.0,254.82155194043798,64934.02333333334,1.855127313481243,16.64,283.0,1.0,55.685036889036304,3100.8233333333337,4.64314315150584,85516.79166666667,171834.0,14272.0,25590.055104650673,654850920.259058,0.7247374537021039,True
True,True,4536,59848,13.191095437513775,4074,False,True,False,False,35,False,1620.64,3906.0,463.0,1106.9014138576208,1225230.74,0.7948220478152559,53.24,167.0,11.0,45.0983000418715,2033.8566666666663,1.086956672815521,102993.0,309795.0,2885.0,78582.85047670057,6175264389.043478,1.1784465903035257,True
True,False,598,291,0.48580968280467446,187,True,False,False,False,0,False,,,,,,,,,,,,,,,,,,,True
True,True,1082,40399,37.30286241920591,2167,False,False,False,False,3,False,962.52,2248.0,170.0,481.2672611623054,231618.17666666667,1.384996486232985,23.16,108.0,0.0,23.212209430958243,538.8066666666667,2.230788572658353,130444.75,346763.0,52925.0,80424.39389413594,6468083133.23913,1.5199758005702653,True
True,True,571,1244,2.174825174825175,137,False,False,True,False,3,False,183.32,242.0,121.0,30.706568244161268,942.8933333333333,0.1898393383579756,4.6,11.0,0.0,3.5,12.25,0.6986639839716844,1711946.4583333333,8704137.0,71135.0,1733832.023727312,3006173486502.346,2.7801716905009055,True
True,False,233,318,1.358974358974359,39,False,False,False,False,0,False,21.64,68.0,6.0,19.390461572639264,375.99,1.3522765126718117,0.24,3.0,0.0,0.6633249580710799,0.43999999999999995,3.2129676679491745,3656758.5833333335,37387647.0,106.0,9898617.530126441,97982629007726.5,2.7336510336638566,True
True,True,734,811,1.1034013605442177,163,True,False,False,False,0,False,,,,,,,,,,,,,,,,,,,True
True,True,562,562,0.9982238010657194,192,False,False,False,False,16,False,,,,,,,,,,,,,,,,,,,True
True,False,707,662,0.9350282485875706,196,True,False,False,False,0,False,,,,,,,,,,,,,,,,,,,True
True,True,722,396472,548.3706777316736,1201,False,True,False,False,25,False,7822.72,21411.0,904.0,5028.21324726786,25282928.459999997,1.0599682531978787,156.44,574.0,28.0,143.5937788810272,20619.173333333332,1.785714595221702,123847.83333333333,485426.0,1820.0,108361.69290677951,11742256489.62319,1.7053576265426855,True
True,True,664,211,0.3172932330827068,1,False,False,False,False,0,False,73.0,73.0,73.0,,,0.0,5.0,5.0,5.0,,,0.0,,,,,,,True
True,False,204,274,1.3365853658536586,7,True,False,False,False,0,False,,,,,,,,,,,,,,,,,,,True
True,False,461,464,1.0043290043290043,68,True,False,False,False,0,False,,,,,,,,,,,,,,,,,,,True
True,True,351,931,2.6448863636363638,254,False,False,False,False,0,False,69.52,152.0,27.0,35.70844904687591,1275.0933333333332,0.7968765025757804,1.56,8.0,0.0,2.083266665599966,4.34,1.9313433665215827,543818.4166666666,1974250.0,195.0,632322.0704992943,399831200840.5145,1.1697208187779888,True
True,True,135,1137483,8363.845588235294,1884,False,True,True,False,7,False,,,,,,,,,,,,,,,,,,,True
True,True,3285,5058,1.5392574558734022,31,False,False,False,False,6,False,347.04,809.0,86.0,201.89693740454146,40762.37333333334,0.4988847286609247,6.0,22.0,0.0,5.123475382979799,26.25,1.5784606396289136,2353408.7083333335,24078674.0,46621.0,5386798.701591573,29017600251468.652,3.171531109749682,True
True,True,7502,2075,0.27655604424896707,1071,False,False,True,False,12,False,19.52,106.0,4.0,20.646065000382034,426.26000000000005,3.1975381564527328,6.32,157.0,0.0,31.39230266588717,985.4766666666667,4.694546392105949,231618.625,859330.0,965.0,243135.05953791493,59114657176.50543,1.1544438562624806,True
True,True,1307,55537,42.45948012232416,1026,False,False,True,False,9,False,,,,,,,,,,,,,,,,,,,True
True,True,228,31539,137.72489082969432,763,False,False,False,False,15,False,477.76,1089.0,123.0,223.068801045776,49759.69,1.242401848086352,13.68,31.0,0.0,7.636098480245,58.31,0.24624585502869256,205785.25,728971.0,33006.0,163275.31276377547,26658827758.108696,1.6106185247807863,True
True,True,965,11500,11.904761904761905,5555,False,False,False,False,9,False,180.28,327.0,92.0,67.79781215742388,4596.543333333333,0.6462071720739757,12.2,26.0,5.0,6.110100926607787,37.333333333333336,0.6400399663321258,237866.04166666666,695220.0,47270.0,178119.90376379693,31726700116.824276,1.172592193677063,True
True,False,264,129,0.4867924528301887,443,True,False,False,False,0,False,,,,,,,,,,,,,,,,,,,True
True,True,997,1474,1.4769539078156313,264,False,False,True,False,7,False,91.24,144.0,61.0,25.682808776819304,659.6066666666667,0.5930624668141505,2.92,17.0,0.0,4.122297094258653,16.993333333333332,1.9049062260786092,533997.75,1106011.0,143082.0,260519.4202969288,67870368351.847824,0.46468577985146936,True
True,True,641,1662,2.588785046728972,549,False,False,False,False,15,False,36.56,88.0,10.0,22.366418279793184,500.25666666666666,0.8945608083873178,0.48,4.0,0.0,1.0847426730181986,1.1766666666666667,2.1513004188880647,98790.66666666667,523384.0,4854.0,119132.00174146128,14192433838.927534,2.5268953094130757,True
True,True,23,4061,169.20833333333334,36,False,False,False,False,0,False,384.04,834.0,53.0,213.04488572442506,45388.12333333334,0.16726521353088256,1.12,4.0,0.0,1.1661903789690602,1.36,0.729484146716062,1576897.375,6838136.0,187.0,1831877.206886845,3355774101111.549,1.379698794352283,True
True,True,1189,911,0.7655462184873949,0,True,False,False,False,0,False,,,,,,,,,,,,,,,,,,,True
True,True,3464,7761,2.23982683982684,2055,False,False,False,False,11,False,417.28,609.0,223.0,95.31680509403016,9085.293333333333,0.06895630307564952,21.08,47.0,8.0,10.594495426084874,112.24333333333334,0.7807198117611944,769532.375,3108209.0,79377.0,806283.0128244059,650092296769.201,1.5123564708861754,True
True,True,118,491179,4127.55462184874,1478,False,True,True,False,32,False,48043.36,158643.0,18180.0,27708.02577154617,767734692.1566668,2.6500708339235683,755.16,9270.0,88.0,1832.4359625009183,3357821.5566666666,4.26680951653319,251960.79166666666,604520.0,83199.0,153559.97937216845,23580667264.7808,0.7011620718600688,True
True,False,118,84762850,712292.8571428572,3814,False,True,False,False,2,False,1386950.64,2458958.0,350254.0,522465.8184446041,272970531442.99002,0.4572751046334481,8141.84,52508.0,1624.0,10486.448766066296,109965607.72333334,3.3974285280214844,87449.66666666667,247333.0,64.0,67864.20657887124,4605550534.57971,0.6927341407045683,True
True,True,881,697,0.7902494331065759,394,False,False,False,False,3,False,,,,,,,,,,,,,,,,,,,True
True,False,266,144,0.5393258426966292,8,True,False,False,False,0,False,,,,,,,,,,,,,,,,,,,True
True,True,1128,710,0.6288751107174491,65,False,False,False,False,3,False,124.6,190.0,84.0,28.773541086676605,827.9166666666666,0.49210630447573034,8.48,22.0,1.0,5.316013544000805,28.259999999999998,0.7825686277893151,1375357.875,5127337.0,30579.0,1179011.7692038352,1390068751921.1577,1.650010445818331,True
True,True,2993,4278,1.4288577154308617,1814,False,False,True,False,6,False,55.76,188.0,25.0,38.08792459559854,1450.69,2.3111974080160986,1.36,7.0,0.0,1.9339079605813716,3.7399999999999998,1.628011249297749,374515.4583333333,1304926.0,47374.0,289153.06312310864,83609493913.47646,1.4687450502166066,True
True,True,562,1172,2.0817051509769096,256,False,False,True,False,10,False,98.84,131.0,67.0,18.155990746858183,329.64,0.04430659870440178,4.04,10.0,0.0,2.8792360097775935,8.29,0.3868366173683137,1062001.0416666667,3801619.0,171376.0,988084.1685223362,976310324084.4763,1.6958541763148325,True
True,True,43,26344,598.7272727272727,171,False,False,True,False,3,False,,,,,,,,,,,,,,,,,,,True
True,True,7375,97804,13.259761388286334,4692,False,True,False,False,188,False,896.6,1512.0,182.0,360.28796353287555,129807.41666666667,-0.12803919102659528,61.48,160.0,18.0,37.852917104674155,1432.8433333333332,0.9034954774833588,105756.33333333333,325164.0,13266.0,93514.85287592447,8745027708.405798,1.30039388971748,True
True,False,536,265,0.4934823091247672,62,False,False,False,False,1,False,32.32,147.0,0.0,32.20859098646405,1037.3933333333334,2.050434054304344,1.36,11.0,0.0,2.2891046284519194,5.24,3.141204474163536,5021574.0,53907918.0,111772.0,12414648.111318827,154123487727872.1,3.2477120157711443,True
True,True,445,356,0.7982062780269058,141,True,False,False,False,0,False,,,,,,,,,,,,,,,,,,,True
True,True,809,808,0.9975308641975309,256,True,False,False,False,0,False,,,,,,,,,,,,,,,,,,,True
True,False,0,777086,777086.0,2216,False,True,False,False,0,False,10726.48,25593.0,3000.0,6020.27388025938,36243697.593333334,1.236765532974485,176.04,759.0,17.0,181.74168481666499,33030.04,1.6264927757298024,152083.75,490864.0,45009.0,130754.7905256746,17096815245.413044,1.812693859302519,True
True,True,1788,713,0.3985466741196199,5,False,False,True,False,6,False,68.0,116.0,47.0,28.151376520518493,792.5,1.1771698138073337,0.0,0.0,0.0,0.0,0.0,0.0,603387.25,1228036.0,66434.0,486145.66400299885,236337606628.91666,0.28555538280957243,True
True,True,1037,13749,13.245664739884393,2686,False,False,False,False,8,False,,,,,,,,,,,,,,,,,,,True
True,True,854,3561253,4165.208187134503,3678,False,True,False,False,13,False,41046.0,95394.0,8174.0,23307.667786946568,543247377.6666666,0.48751932287069955,277.72,680.0,85.0,147.65345689598104,21801.54333333333,0.9083340872699119,126314.79166666667,279411.0,41669.0,49334.25098331933,2433868320.0851445,1.1534443928226896,True
True,True,1039,602,0.5788461538461539,63,False,False,True,False,0,False,27.48,70.0,6.0,16.034130264324702,257.0933333333333,0.3854116411862288,0.6,3.0,0.0,0.816496580927726,0.6666666666666666,1.3125000000000002,7143137.291666667,145681952.0,323.0,29565230.223882124,874102838191153.1,4.559254504670983,True
True,True,713,2655,3.7184873949579833,3269,False,False,True,False,23,False,70.28,117.0,17.0,22.33741256278354,498.96,-0.02867209297071061,0.28,2.0,0.0,0.5416025603090641,0.29333333333333333,1.7499649913987811,384499.6666666667,1897453.0,461.0,413366.8418784696,170872145964.5797,2.1215620839212805,True
True,False,356,276,0.773109243697479,10,False,False,False,False,0,False,26.9,41.0,20.0,6.822348894951389,46.544444444444444,0.8581656286825338,0.3,1.0,0.0,0.48304589153964794,0.2333333333333333,0.8728715609439694,544660.0,1382876.0,137582.0,414445.89157904556,171765397046.75,0.9960695799351436,True
True,True,1804,2825,1.5650969529085872,956,False,False,True,False,1,False,229.96,456.0,50.0,108.85406132371298,11849.206666666667,0.3220071457363974,14.12,100.0,0.0,22.537598215722394,507.94333333333327,2.779247612930609,463079.6666666667,1035376.0,173185.0,245941.85034301283,60487393750.14493,0.8205061475915759,True
True,True,2765,8882,3.2111352133044107,1365,False,False,True,False,1,False,705.16,1775.0,275.0,387.61113245106884,150242.39,1.3488697599965378,8.36,33.0,0.0,7.820272800015781,61.156666666666666,1.5194809459406522,1771350.3333333333,5632553.0,59640.0,1916564.4798696367,3673219405497.971,0.9584616995178006,True
True,True,7325,3629,0.49535899535899536,99,False,False,True,False,3,False,173.2,406.0,58.0,85.88655308021157,7376.5,1.1746253528756183,3.84,13.0,0.0,3.3126021996812915,10.973333333333333,1.11901822518454,1046636.75,5686759.0,21130.0,1290342.5904381145,1664984000698.5435,2.1427016461386517,True
True,True,307,202,0.6558441558441559,91,False,False,False,False,0,False,49.84,68.0,33.0,9.419306414664156,88.72333333333333,-0.11885923028720348,2.76,7.0,0.0,2.3853720883753127,5.69,0.3091466812079222,2576959.25,12702595.0,351041.0,3083519.158853111,9508090403014.195,2.032104551701341,True
True,True,470,22106,46.93418259023355,739,False,False,True,False,16,False,665.6,1042.0,312.0,194.27686429423346,37743.5,-0.07047612105850933,24.4,71.0,10.0,13.690020696356402,187.41666666666666,1.6677078047301337,425480.375,1910209.0,64833.0,498617.45884541783,248619370265.46194,2.026903131431977,True
True,True,498,1159,2.3226452905811623,415,False,False,True,False,28,False,21.04,36.0,2.0,9.244277509176511,85.45666666666666,-0.21990681928197486,0.08,2.0,0.0,0.4,0.16,4.694855340334423,859510.3333333334,7987404.0,45.0,1724344.0012692835,2973362234713.3623,3.2670678925470384,True
True,True,2,15,5.0,3,False,False,False,False,0,False,6.666666666666667,15.0,2.0,7.234178138070234,52.33333333333333,0.6919365269856481,0.0,0.0,0.0,0.0,0.0,0.0,370281.5,740489.0,74.0,523552.46739223757,274107186112.5,0.0,True
True,True,1977,4491,2.2704752275025277,1209,False,False,True,False,11,False,76.56,150.0,34.0,31.57013356533883,996.6733333333333,0.9409444374405743,36.32,866.0,0.0,172.8563276249961,29879.309999999998,4.694295469838372,183894.625,609862.0,18484.0,160099.71058111757,25631917328.157608,1.2262040007149164,True
