profile_pic,biography,follows_count,followed_by_count,ff_ratio,media_count,is_private,is_verified,is_business_account,is_joined_recently,highlight_reel_count,average_likes,max_likes,min_likes,std_likes,var_likes,skw_likes,average_comments,max_comments,min_comments,std_comments,var_comments,skw_comments,mean_time_between_posts,max_time_between_posts,min_time_between_posts,std_time_between_posts,var_time_between_posts,skw_time_between_posts,classification
True,True,194,457,2.34359,54,False,False,False,False,10,69.36,99,39,12.941793,167.49,-0.195079,0.84,3,0,0.943398,0.89,0.625775,1268614.916667,3473031,174120,977098.714291,954721897468.4275,0.858063,True
True,True,901,1110,1.230599,175,True,False,False,False,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,True
True,True,1602,1802,1.124142,165,False,False,True,False,18,208.2,398,77,101.476598,10297.5,0.44862,2.44,11,0,2.8,7.84,1.291156,464657.708333,3394859,696,843722.033743,711866870223.433,2.289522,True
True,True,832,126612,151.995198,1806,False,False,True,False,37,429.36,958,115,223.294439,49860.406667,0.721021,7,21,0,5.866572,34.416667,0.84922,57362.458333,260272,4145,62092.844147,3855521294.259058,1.758484,True
True,True,607,516,0.848684,156,True,False,False,False,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,True
True,True,899,11558,12.842222,3432,False,False,False,False,0,82.36,258,17,60.414457,3649.906667,1.199164,5.72,22,0,5.947829,35.376667,0.962576,139231.625,428195,8456,114848.328504,13190138560.244566,0.90196,True
True,True,958,520,0.542231,189,False,False,False,False,6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,False
True,True,2962,9687,3.269322,1715,False,False,True,False,23,553.52,1458,296,229.614735,52722.926667,2.569201,28.48,131,7,30.147029,908.843333,2.553045,185925.458333,345525,86401,75546.732142,5707308737.302536,0.484891,True
True,True,434,60108247,138179.878161,1106,False,True,False,False,5,814688.08,2126025,155015,501580.275905,251582773176.57663,0.821098,2746.8,12992,672,2576.184792,6636728.083333,2.782872,142711.791667,501463,3912,135956.339888,18484126355.650364,1.191543,True
True,True,296,555,1.868687,656,False,False,False,False,11,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,True
True,True,897,16580,18.463252,878,False,False,True,False,5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,True
True,True,1439,12258,8.5125,514,False,False,True,False,52,17.92,31,8,7.187489,51.66,0.236571,0.32,2,0,0.627163,0.393333,1.744311,372161.666667,3118150,12,719964.901741,518349459739.2754,2.657209,True
True,False,692,270,0.38961,421,True,False,False,False,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,True
True,False,170,156,0.912281,3,False,False,False,False,0,36.666667,41,30,5.859465,34.333333,-0.61556,3,7,0,3.605551,13,0.47033,3591143.5,5975689,1206598,3372256.586196,11372114483140.5,0,True
True,True,1619,698,0.430864,1082,True,False,False,False,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,True
True,True,438,595,1.355353,144,False,False,False,False,6,44.28,72,16,14.726733,216.876667,-0.056931,1.04,5,0,1.428286,2.04,1.329955,1350804.041667,8038954,2061,1781280.429434,3172959968285.6064,2.407665,True
True,True,1204,723,0.6,722,False,False,False,False,4,91.44,150,55,30.827585,950.34,0.643888,2.2,8,0,1.870829,3.5,1.145644,1562357.416667,4666243,228831,1313319.876437,1724809097843.5579,1.097421,True
True,True,80,4028,49.728395,33,False,False,True,False,1,435.52,593,322,65.36189,4272.176667,0.340939,36.44,63,15,10.700779,114.506667,0.393127,201599.125,259654,86257,48712.581347,2372915581.505435,-0.06031,True
True,True,722,2040,2.821577,375,False,False,False,False,15,237.8,763,102,135.10644,18253.75,2.51145,9.76,38,0,8.491564,72.106667,1.535071,374025.625,2261307,27242,508118.164869,258184069469.375,2.429957,True
True,True,270,528,1.948339,71,False,False,False,False,1,107.12,157,64,25.166645,633.36,0.433735,5.36,43,0,8.611427,74.156667,3.522876,2535406.625,7697734,88170,2189402.258952,4793482251502.854,0.857625,True
True,True,2257,3325,1.472542,110,False,False,True,False,11,73.08,173,15,40.621136,1650.076667,0.760381,1.2,4,0,1.224745,1.5,0.861111,170643.541667,1081262,48,244007.219295,59539523067.99819,2.665014,True
True,True,508,913,1.793713,408,False,False,True,False,10,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,True
True,True,403,982,2.430693,136,False,False,False,False,0,72.6,104,40,15.066519,227,0.216517,3.92,25,0,5.384546,28.993333,2.615854,1999997.541667,5007229,168254,1472395.699912,2167949097119.7373,0.632507,True
True,True,1020,3267,3.199804,177,False,False,True,False,5,811.76,1683,269,328.565605,107955.356667,0.325193,12,27,3,6.620675,43.833333,0.529291,2202564.125,14054358,7790,3469515.249915,12037536069392.113,2.169681,True
True,False,267,500,1.865672,333,True,False,False,False,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,True
True,True,183,118058,641.619565,126,False,False,True,False,4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,True
True,True,894,937,1.046927,483,False,False,True,False,8,99.96,189,64,32.111109,1031.123333,1.162058,6.04,67,0,13.746151,188.956667,3.763875,486187.583333,1642572,88647,372993.208405,139123933516.25363,1.358692,True
True,True,894,430,0.480447,88,True,False,False,False,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,True
True,False,1905,1788,0.93809,15,True,False,False,False,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,False
True,True,4159,5342,1.284135,119,False,False,True,False,0,137.28,377,15,69.002729,4761.376667,1.568959,2.92,12,0,2.515287,6.326667,1.807712,2692475.25,26848273,121016,5322746.241233,28331627548559.76,4.123413,True
True,True,598,394,0.657763,169,True,False,False,False,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,True
True,True,421,700,1.658768,70,False,False,True,False,13,81.92,109,62,11.180042,124.993333,0.749831,1.32,5,0,1.519868,2.31,0.823149,1159185.625,3198284,87490,898977.718763,808160938831.8098,0.697679,True
True,True,847,1921,2.26533,227,False,False,True,False,2,195.32,308,114,48.458505,2348.226667,0.676227,3.76,10,0,2.802975,7.856667,0.320766,637212.041667,2420170,85717,621817.593739,386657119883.69385,1.569799,True
True,False,347,308,0.885057,5,False,False,False,False,0,93.4,103,81,8.648699,74.8,-0.400674,6.8,11,3,3.193744,10.2,0.201805,15642361,31605249,1318292,12537432.340767,157187209699303.34,0.215295,True
True,True,700,214547,306.058488,1580,False,True,True,False,5,6949.56,16867,2163,3440.975444,11840312.006667,1.226453,218.24,2015,13,406.025685,164856.856667,3.74446,285832.875,836131,84898,192746.538006,37151227913.41848,1.331767,True
True,True,372,36663,98.292225,750,False,False,True,False,5,511.44,2530,169,500.143986,250144.006667,2.97201,2.48,19,0,3.969887,15.76,3.127018,118810.541667,363529,53927,74498.295831,5549996081.737318,2.037676,True
True,True,1426,64470183,45178.824807,3421,False,True,False,False,4,3327872.12,5847370,1219201,1355192.333591,1836546261023.36,0.26235,14514.92,34300,2387,9413.978538,88622991.91,0.790217,400569.125,1275254,354,427733.792504,182956197249.94022,0.81552,True
True,True,3883,4126,1.062307,578,False,False,True,False,7,102.2,357,30,68.443407,4684.5,2.255297,3,27,0,5.612486,31.5,3.326668,129815.833333,352048,11091,79799.39047,6367942719.449276,1.170448,True
True,True,483,491,1.014463,854,False,False,False,False,9,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,True
True,True,1706,730,0.427651,253,False,False,True,False,0,51.84,90,22,17.598958,309.723333,0.074945,0.96,3,0,1.059874,1.123333,0.937133,989463.75,4024321,74591,945824.865188,894584675608.5435,1.560382,True
True,False,0,262,262,0,False,False,False,False,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,True
True,False,255,202,0.789063,45,False,False,False,False,2,42.16,67,27,10.565983,111.64,1.097833,0.64,7,0,1.524248,2.323333,3.222906,2266982.666667,10343889,20,2699067.055922,7284962972364.929,1.595488,True
True,True,1117,27121,24.258497,773,False,False,False,False,10,2596.68,4216,1141,860.172789,739897.226667,0.068351,16,56,0,16.889346,285.25,1.192497,78506.708333,91297,16530,19539.728316,381800982.650362,-2.718446,True
True,True,321,727770,2260.15528,1829,False,True,True,False,21,6064.52,17886,1854,3589.936851,12887646.593333,1.492662,34.28,118,0,40.13469,1610.793333,1.268645,79467.833333,172828,12354,31158.468659,970850169.188406,0.195104,True
True,True,260,1450,5.555556,382,False,False,True,False,1,59.28,156,27,30.245551,914.793333,1.357549,2.04,11,0,2.964793,8.79,1.722675,240103.75,1721923,620,381773.57277,145751060865.67392,2.676965,True
True,True,571,119984,209.762238,983,False,True,False,False,4,2328.32,5411,883,1244.623562,1549087.81,0.731414,83.52,259,18,59.999389,3599.926667,1.230916,155688.791667,443225,9491,120832.419133,14600473513.650364,1.09619,True
False,False,879,2191,2.489773,207,False,False,False,False,8,100.92,206,38,50.500759,2550.326667,0.645379,2.16,7,0,2.267157,5.14,1.002405,1408571.125,4999090,25718,1398072.913408,1954607871203.8533,1.212138,True
True,True,6502,57238,8.801784,218,False,False,False,False,6,3187.08,5317,1536,1036.136691,1073579.243333,0.165083,47.64,126,13,27.981958,782.99,1.180947,345459.333333,1049111,83366,215718.002967,46534256804.144936,1.688696,True
True,True,421,161,0.381517,282,False,False,True,False,5,12.24,42,1,8.7,75.69,1.506883,0.32,5,0,1.029563,1.06,4.004162,31652.541667,327788,25,75431.432161,5689900957.824275,2.968804,True
True,True,604,1299,2.147107,291,True,False,False,False,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,True
True,True,198,112,0.562814,5,False,False,True,False,6,58.2,116,34,33.161725,1099.7,1.31731,3.6,5,1,1.67332,2.8,-0.730196,371739.75,695236,258975,215711.300239,46531365050.916664,1.153191,False
True,True,443,185728,418.306306,381,False,True,True,False,10,24550.16,41485,10688,8598.960076,73942114.39,0.063409,234.16,1026,15,265.771782,70634.64,1.822897,254912.25,623301,71732,167023.464764,27896837781.847828,0.781222,True
True,True,138,51368,369.553957,275,False,False,False,False,217,3490.96,8059,845,1757.21841,3087816.54,0.803342,78.56,244,29,53.662588,2879.673333,1.821033,520408,1727360,59272,412323.902259,170011000374.08694,1.48993,True
True,True,478,627,1.308977,0,True,False,False,False,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,False
True,False,817,721,0.881418,67,True,False,False,False,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,True
True,False,463,266,0.573276,196,False,False,False,False,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,True
True,True,109,2106,19.145455,41,False,False,True,False,4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,True
True,True,106,52,0.485981,12,False,False,False,False,4,3.416667,5,1,1.505042,2.265152,-0.418166,0.083333,1,0,0.288675,0.083333,3.015113,59919.181818,404174,673,116534.415488,13580269993.163637,2.648313,True
True,False,96,114,1.175258,88,False,False,False,False,2,20.2,28,14,3.570714,12.75,0.303765,0.2,2,0,0.57735,0.333333,2.65165,347662.208333,2948245,6,687997.65706,473340776119.5634,2.562585,False
True,True,3638,6414,1.762572,1284,False,False,True,False,17,406.72,809,176,161.264927,26006.376667,0.795672,2.88,10,0,3.126766,9.776667,1.039887,301658.75,866985,5390,263916.308587,69651817938.02174,0.668521,True
True,True,125,579,4.595238,11,False,False,True,False,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,True
True,True,1125,508,0.451155,86,False,False,True,False,0,40.88,82,15,13.220313,174.776667,1.128484,0.88,5,0,1.332917,1.776667,1.838726,879649,3032677,90285,787019.990247,619400465048.4348,1.278548,True
True,True,853,681,0.797424,486,False,False,False,False,1,45.88,74,26,11.612924,134.86,0.559752,0.84,6,0,1.491085,2.223333,2.202698,457009.791667,1553535,82676,370472.952745,137250208715.38948,1.418638,True
True,True,739,502,0.678378,74,False,False,True,False,24,21.32,65,3,16.193414,262.226667,1.11423,0.28,2,0,0.541603,0.293333,1.749965,436347,1905465,14,575224.598535,330883338759.2174,1.181175,True
True,True,369,1537870,4156.405405,561,False,True,False,False,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,True
True,False,372,445,1.193029,122,True,False,False,False,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,True
True,True,564,257,0.454867,47,False,False,False,False,0,24.2,41,9,9.609024,92.333333,-0.022374,1.2,9,0,2.020726,4.083333,2.566612,3953185.75,10972201,423593,3026924.706595,9162273179397.936,0.823438,True
True,False,639,591,0.923438,113,True,False,False,False,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,True
True,True,865,3895557,4498.333718,3166,False,True,False,False,9,132120.8,774355,29084,140721.965639,19802671613.416664,3.97834,974.52,8517,65,1712.761248,2933551.093333,3.626813,262731.416667,939262,9476,244071.954211,59571118832.427536,1.06141,True
True,False,411,187,0.453883,223,False,False,False,False,1,14.56,27,3,6.652568,44.256667,0.48462,0.56,4,0,1.083205,1.173333,1.950723,741250.875,3379650,1,1079178.563946,1164626372881.2446,1.486295,True
True,True,1419,1952229,1374.809155,4612,False,True,True,False,18,9474.4,35651,2670,8366.278972,69994623.833333,1.890099,18.48,82,1,17.090738,292.093333,2.231805,60941,97465,13195,29559.907173,873788112.086957,-0.681338,True
True,True,13,156276,11162.571429,94,False,True,True,False,4,463.28,1132,155,248.206487,61606.46,0.835658,4.08,20,0,5.007661,25.076667,1.821095,94752.958333,254988,54175,38125.334351,1453541119.346015,3.143922,True
True,True,1452,721,0.496215,297,False,False,False,False,0,68.72,98,49,11.69943,136.876667,0.301275,1.16,4,0,1.404754,1.973333,0.99969,289720.666667,1303138,28081,372048.842997,138420341575.3623,1.833902,True
True,True,565,1247,2.20318,70,False,False,False,False,3,160.12,243,90,42.675442,1821.193333,0.126018,1.44,8,0,1.89473,3.59,1.932705,617015.166667,2299420,73319,625107.882647,390759864947.5363,1.392581,True
True,True,32,1190592,36078.545455,9245,False,False,False,False,1,13474.04,29898,1919,6727.754625,45262682.29,0.394074,45.52,192,0,54.546708,2975.343333,1.421668,25157.833333,66033,7392,21315.100856,454333524.492754,0.936942,True
True,True,689,85758,124.286957,772,False,True,False,False,10,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,True
True,True,1439,1033,0.717361,72,False,False,False,False,3,114.96,219,24,46.40625,2153.54,-0.299337,1.08,4,0,1.411855,1.993333,0.763173,3211825.958333,17643024,55102,4914570.677731,24153004946417.344,1.750286,True
True,False,1132,5258,4.640777,542,False,False,True,False,1,188.76,1182,69,215.213127,46316.69,4.15655,4.72,19,0,5.152022,26.543333,1.709303,493593.541667,1650783,5402,477501.847109,228008013992.0851,1.330699,True
True,False,1031,622,0.602713,126,False,False,False,False,0,28.8,67,2,14.642973,214.416667,1.044677,1.36,10,0,2.531139,6.406667,2.433025,817410.916667,4395599,47,1308574.089749,1712366148361.558,1.702349,True
True,True,1251,774,0.618211,204,False,False,False,False,11,81.32,185,45,29.295506,858.226667,1.963099,2.56,15,0,3.536477,12.506667,2.206927,1502344.666667,7075426,714,1996615.901475,3986475058022.1445,1.235121,True
True,True,356,360,1.008403,667,True,False,False,False,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,True
True,True,401,1140955,2838.196517,484,False,True,True,False,8,29058.16,104188,13112,19301.404342,372544209.556667,2.655752,319.28,906,168,181.731835,33026.46,2.255118,208333.125,522923,19959,132848.635424,17648759934.114132,0.576388,True
True,True,341,164,0.479532,17,False,False,False,False,2,8.705882,17,0,5.587539,31.220588,0.00598,0.411765,3,0,0.939336,0.882353,1.894534,1850364.25,12106324,33310,3481180.685743,12118618966791.8,2.019654,False
True,True,2476,258440,104.33589,9214,False,False,True,False,20,6477.08,25735,2081,4731.312634,22385319.243333,2.932641,159.52,1240,16,236.575238,55967.843333,4.013658,90837.208333,215412,21604,53861.018234,2901009285.21558,0.71107,True
True,True,899,280378,311.531111,164,False,False,False,False,25,15639.88,33388,5534,6431.472403,41363837.276667,0.982261,1658.08,4483,626,750.102322,562653.493333,2.198969,302587.25,691847,62873,210940.549477,44495915413.5,0.350697,True
True,True,345,418,1.208092,782,False,False,False,False,2,45.56,126,17,22.306725,497.59,1.825914,2.16,8,0,2.838427,8.056667,1.162409,1349520.791667,4234043,18197,1190976.772874,1418425673525.8242,0.888066,True
True,False,275,116,0.42029,0,False,False,True,False,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,False
True,True,163,128602,784.158537,765,False,True,False,False,0,15771.64,38688,3807,8747.36666,76516423.49,0.845565,367.52,1117,106,303.739488,92257.676667,1.40508,144538.666667,426909,2712,108789.892904,11835240797.971016,0.608417,True
True,False,316,450,1.419558,27,False,False,True,False,2,66.44,228,17,65.984897,4354.006667,1.63668,1.28,7,0,1.904381,3.626667,2.212556,2905216.208333,37840518,217,7609761.491873,57908469963185.73,4.275678,True
True,True,97,31805,324.540816,858,False,False,True,False,1,1137.12,3804,218,1024.301564,1049193.693333,1.533263,6.8,26,0,7.952987,63.25,1.416722,68586.5,226657,4012,56452.675807,3186904605.826087,1.015674,True
True,False,1866,867,0.464381,650,True,False,False,False,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,True
True,True,995,627912,630.433735,1097,False,True,False,False,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,True
True,True,213,148,0.691589,37,False,False,True,False,0,8.92,20,4,4.122297,16.993333,1.136362,0.56,3,0,0.916515,0.84,1.642808,1812852.833333,6925084,84967,1733465.44815,3004902459929.8843,1.227287,True
True,True,389,33964,87.087179,363,False,False,True,False,4,606.6,1321,218,296.851955,88121.083333,0.647852,5.8,23,0,5.972158,35.666667,1.608503,1134550.625,3541482,72463,910530.941892,829066596142.1576,1.058351,True
True,True,1012,215458,212.692991,543,False,False,True,False,42,5176.44,16835,714,3557.855582,12658336.34,1.764724,29.16,162,5,31.433369,988.056667,3.277675,177016.291667,518358,78111,114843.658147,13189065816.563408,1.722338,True
True,True,589,607,1.028814,77,True,False,False,False,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,True
True,False,361,680920,1880.994475,640,False,True,True,False,1,51713,131404,8907,31732.83028,1006972517.583333,1.046966,1403.24,5220,134,1443.25501,2082985.023333,1.263251,391824.625,1115241,79706,297467.634804,88486993755.98369,0.998392,True
True,True,297,202,0.677852,8,True,False,False,False,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,False
True,True,181,119571,656.983516,7,False,True,True,False,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,True
True,True,1,1952780,976390,3079,True,False,False,False,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,True
True,True,469,507,1.078723,473,False,False,False,False,1,31.88,86,10,14.959167,223.776667,1.909502,0.92,10,0,2.1,4.41,3.441258,579174.708333,2710778,82,877899.331014,770707235395.5199,1.475016,True
True,True,553,300,0.541516,15,False,False,False,False,0,21.733333,45,11,9.26951,85.92381,1.072047,1.533333,6,0,1.597617,2.552381,1.351728,3486799.428571,11960219,389409,3885321.29456,15095721561959.955,1.38953,True
True,True,1756,6861,3.904952,126,False,False,True,False,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,True
True,True,1556,181699,116.698137,6007,False,False,True,False,208,711.32,2285,32,723.687819,523724.06,1.002703,11.12,55,0,16.771305,281.276667,1.490646,54703.041667,257895,74,70175.129106,4924548745.085145,1.404246,True
True,True,371,381,1.024194,21,False,False,True,False,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,True
True,True,307,990,3.214286,411,True,False,False,False,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,True
True,True,1256,1369,1.089101,1217,False,False,True,False,11,90.56,138,54,21.457477,460.423333,0.74891,2.56,15,0,3.267007,10.673333,2.413827,889408.833333,2938116,12082,838616.108061,703276976699.6232,1.377154,True
True,True,617,3190,5.161812,109,False,False,True,False,0,146.6,348,60,66.080128,4366.583333,1.360258,2.92,14,0,3.774034,14.243333,1.705672,375009.916667,2510210,60802,495565.387857,245585053641.81885,3.524878,True
True,False,577,496,0.858131,196,False,False,False,False,5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,True
True,True,1854,13768,7.422102,1375,False,False,True,False,23,368.84,636,76,138.371384,19146.64,0.206289,11.12,31,1,9.284036,86.193333,0.762503,84879.041667,297155,2391,75568.354023,5710576129.780796,1.251873,True
True,True,901,14691,16.28714,1231,False,True,True,False,4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,True
True,True,414,11251,27.110843,103,False,False,False,False,14,2094.08,3435,1268,585.266173,342536.493333,0.68302,42.32,138,2,36.078294,1301.643333,1.542958,1428789.125,3885301,168890,1066190.870392,1136762972106.288,0.556837,True
True,False,5312,27876,5.246753,253,False,False,True,False,0,3434.04,8200,1046,1859.704893,3458502.29,0.934315,52.56,141,14,40.347532,1627.923333,1.060097,824813.291667,8772082,103858,1757569.656856,3089051098700.389,4.114472,True
True,True,185,24419,131.284946,427,False,False,False,False,1,1626.88,2757,759,576.903828,332818.026667,0.391161,18.16,116,4,21.65964,469.14,3.864688,239804.583333,844519,1797,243097.578255,59096432553.64492,1.113666,True
True,True,751,2037,2.708777,309,False,False,False,False,0,375.56,605,148,110.806543,12278.09,-0.152353,7.36,30,0,7.313686,53.49,1.385469,608416.708333,3205580,30967,712053.921879,507020787663.95465,2.300165,True
True,False,271,197,0.724265,24,False,False,False,False,0,15.583333,30,9,5.671567,32.166667,0.759197,0.458333,3,0,0.931533,0.867754,1.93658,3171094.73913,34469898,95,8187019.596653,67027289875977.02,3.097834,True
True,True,849,193,0.227059,2,False,False,False,False,0,32.5,38,27,7.778175,60.5,0,7,12,2,7.071068,50,0,6713219,6713219,6713219,NaN,NaN,0,False
True,True,202,41953,206.665025,724,False,False,True,False,0,2991.6,5644,1781,855.504578,731888.083333,1.302969,49.92,98,24,16.665633,277.743333,1.030776,154865.625,433492,81969,88329.665934,7802129883.983696,1.440917,True
True,True,881,9987908,11324.15873,2627,False,True,False,False,5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,True
True,True,2836,8127,2.864646,87,False,False,False,False,1,874.04,2628,65,691.331715,477939.54,0.535148,2.48,10,0,1.960442,3.843333,2.282509,827454.333333,3962767,3192,1031480.701338,1063952437233.7101,1.598875,True
True,True,197,1162743,5872.439394,2240,False,False,False,False,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,True
True,True,596,370,0.619765,106,False,False,False,False,0,114.68,179,55,32.499641,1056.226667,-0.357964,7.44,18,0,5.3,28.09,0.543575,515586.333333,1297981,155648,291942.005305,85230134461.27536,0.975564,True
True,False,416,539,1.292566,21,False,False,True,False,0,72.428571,107,31,23.187435,537.657143,-0.057897,3.857143,12,0,3.824732,14.628571,1.002207,1585362.9,4300115,87916,1182366.805563,1397991262898.4104,0.598876,True
True,True,85,75829,881.732558,1224,False,False,True,False,1,1132.52,3583,304,748.989771,560985.676667,1.798634,30.8,103,3,24.929902,621.5,1.017394,71237.208333,196565,11890,49105.966391,2411395935.21558,1.033862,True
True,True,1363,1031085,755.927419,2263,False,True,False,False,14,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,True
True,True,661,1509,2.279456,800,True,False,False,False,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,True
True,True,102,33190,322.23301,476,False,False,False,False,0,4686.6,14490,934,3430.973744,11771580.833333,1.182066,53.08,127,10,27.916423,779.326667,0.911399,133389.416667,261683,76643,60670.030196,3680852563.992754,0.951483,True
True,True,399,202,0.505,310,True,False,False,False,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,True
True,True,841,1155,1.371734,474,False,False,True,False,4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,True
True,False,95,81,0.84375,11,False,False,False,False,0,6.181818,16,2,4.400413,19.363636,1.017094,0.090909,1,0,0.301511,0.090909,2.84605,904099.3,4209939,23,1561933.661534,2439636763033.789,1.523608,False
True,True,904,3060,3.381215,73,False,False,True,False,9,145.08,394,44,82.001992,6724.326667,1.505082,5,21,1,4.618802,21.333333,2.074191,666148.666667,1410564,152650,373627.195722,139597281383.0145,0.637696,True
